employee_id,age,gender,department,salary_usd,years_experience,satisfaction_score,performance_rating,overtime,remote_work,num_projects,training_hours,education_level,attrition
EMP02600,39.0,Male,Marketing,87849.72,38.0,4.09,High,No,On-site,5.0,56.0,High School,0
EMP02601,28.0,Female,Engineering,99718.99,25.0,4.79,nan,No,On-site,9.0,23.0,Associate,0
EMP02602,27.0,Male,HR,62540.25,8.0,3.78,High,Yes,On-site,7.0,58.0,Bachelor's,1
EMP02603,57.0,Male,Marketing,90134.04,2.0,2.88,Excellent,No,On-site,8.0,92.0,High School,0
EMP02604,27.0,Male,HR,87538.24,11.0,1.63,Medium,Yes,Hybrid,9.0,38.0,Bachelor's,0
EMP02605,60.0,Female,Engineering,74712.37,19.0,1.14,Excellent,Yes,Hybrid,4.0,19.0,Master's,0
EMP02606,23.0,Female,Sales,70104.19,8.0,1.31,High,Yes,Full Remote,7.0,18.0,Master's,1
EMP02607,27.0,Female,Marketing,106536.4,17.0,4.11,High,No,On-site,8.0,58.0,Bachelor's,0
EMP02608,58.0,Male,engineering,67223.41,32.0,1.97,High,Yes,On-site,2.0,77.0,Associate,0
EMP02609,59.0,,Engineering,94821.89,13.0,2.27,High,No,On-site,7.0,7.0,Bachelor's,0
EMP02610,40.0,Male,Sales,77607.97,31.0,4.74,High,yes,Hybrid,9.0,91.0,nan,0
EMP02611,55.0,Prefer not to say,Engineering,115619.84,37.0,2.03,High,Yes,Hybrid,2.0,60.0,Master's,0
EMP02612,50.0,Male,Engineering,47674.04,25.0,4.54,Medium,Yes,Hybrid,2.0,10.0,Bachelor's,0
EMP02613,51.0,Female,Sales,105752.16,12.0,2.57,Medium,Yes,Full Remote,6.0,2.0,High School,0
EMP02614,40.0,Male,Sales,53586.38,0.0,2.42,Excellent,yes,On-site,2.0,26.0,Master's,0
EMP02615,28.0,Male,Finance,34575.82,15.0,2.98,Medium,No,nan,7.0,93.0,High School,0
EMP02616,62.0,Female,Marketing,,10.0,4.18,Low,No,nan,4.0,76.0,Bachelor's,0
EMP02617,29.0,Male,,69511.26,6.0,2.45,Excellent,No,Hybrid,4.0,65.0,PhD,0
EMP02618,63.0,Female,engineering,89276.61,15.0,3.0,High,yes,Full Remote,4.0,47.0,Bachelor's,0
EMP02619,41.0,Female,Marketing,93369.1,17.0,1.83,High,No,Full Remote,2.0,30.0,Bachelor's,1
EMP02620,50.0,Female,Finance,59102.89,27.0,1.78,High,,Hybrid,9.0,17.0,Master's,0
EMP02621,22.0,Male,Marketing,55832.32,1.0,1.99,nan,No,On-site,9.0,69.0,Master's,0
EMP02622,33.0,Male,HR,52291.71,12.0,2.0,nan,No,Full Remote,7.0,59.0,Master's,0
EMP02623,28.0,Non-binary,Finance,58549.03,10.0,3.2,High,No,On-site,2.0,35.0,Bachelor's,0
EMP02624,25.0,Female,Engineering,101865.93,24.0,1.17,Low,,On-site,2.0,26.0,Master's,0
EMP02625,53.0,Female,Engineering,65407.98,20.0,4.62,High,Yes,Full Remote,6.0,38.0,PhD,0
EMP02626,38.0,Non-binary,Engineering,31727.1,26.0,2.45,Medium,,On-site,1.0,71.0,PhD,0
EMP02627,33.0,Non-binary,SALES,51065.17,2.0,4.6,Excellent,No,On-site,7.0,86.0,Bachelor's,0
EMP02628,,Male,,37565.35,12.0,2.59,High,Yes,Full Remote,7.0,55.0,Master's,0
EMP02629,37.0,Male,engineering,113994.53,4.0,1.61,High,No,On-site,8.0,47.0,High School,0
EMP02630,59.0,Male,Sales,67232.97,12.0,3.76,High,Yes,On-site,8.0,7.0,High School,0
EMP02631,22.0,Female,Marketing,77522.25,26.0,1.22,Excellent,Yes,On-site,9.0,5.0,Bachelor's,0
EMP02632,36.0,Female,HR,26655.86,31.0,2.95,Medium,No,On-site,9.0,34.0,PhD,0
EMP02633,54.0,Male,Engineering,72831.3,21.0,2.12,Low,No,On-site,3.0,37.0,Master's,0
EMP02634,40.0,Female,Sales,49303.46,24.0,1.48,High,No,Hybrid,1.0,36.0,PhD,0
EMP02635,54.0,Male,Sales,77232.48,32.0,2.54,High,yes,On-site,2.0,39.0,Bachelor's,0
EMP02636,23.0,Male,Engineering,82291.56,6.0,4.18,Medium,no,Full Remote,6.0,49.0,Master's,0
EMP02637,46.0,Female,Sales,82305.48,36.0,4.11,Medium,Yes,On-site,6.0,44.0,PhD,0
EMP02638,22.0,Female,Marketing,42398.74,0.0,3.8,High,,Hybrid,4.0,74.0,Bachelor's,0
EMP02639,29.0,Female,Marketing,92327.01,37.0,2.73,High,No,Full Remote,8.0,67.0,nan,0
EMP02640,45.0,Non-binary,,77395.09,4.0,3.97,Low,No,nan,5.0,21.0,Master's,0
EMP02641,41.0,Prefer not to say,engineering,57690.05,22.0,3.67,High,yes,On-site,7.0,6.0,Bachelor's,0
EMP02642,49.0,Male,Finance,72267.39,15.0,3.32,Medium,,On-site,4.0,83.0,Master's,1
EMP02643,46.0,Male,HR,68781.01,30.0,3.42,Excellent,No,On-site,6.0,73.0,Bachelor's,0
EMP02644,38.0,Prefer not to say,Marketing,80283.71,22.0,4.72,Medium,No,Hybrid,8.0,29.0,Master's,0
EMP02645,29.0,Male,Engineering,64769.5,4.0,4.63,High,,Full Remote,3.0,33.0,Master's,1
EMP02646,27.0,Female,Marketing,73636.65,29.0,,Excellent,Yes,Hybrid,6.0,14.0,Bachelor's,1
EMP02647,56.0,Male,Engineering,60774.43,39.0,1.72,High,No,On-site,9.0,43.0,Bachelor's,0
EMP02648,41.0,Non-binary,Engineering,80684.38,2.0,4.29,Excellent,No,On-site,6.0,29.0,Bachelor's,0
EMP02649,54.0,Female,Engineering,64873.43,24.0,1.25,Medium,Yes,Hybrid,4.0,43.0,Associate,0
EMP02650,28.0,Female,engineering,67789.79,22.0,2.16,Medium,,Full Remote,3.0,48.0,nan,0
EMP02651,55.0,Male,Engineering,79468.14,1.0,4.94,High,yes,Full Remote,9.0,64.0,nan,1
EMP02652,62.0,Non-binary,Sales,81622.92,35.0,4.18,Medium,No,Hybrid,5.0,78.0,nan,0
EMP02653,45.0,Male,Marketing,26473.91,21.0,3.58,Low,Yes,Full Remote,9.0,92.0,Master's,0
EMP02654,22.0,Female,Marketing,27658.74,5.0,2.94,High,Yes,Hybrid,7.0,62.0,High School,0
EMP02655,29.0,Prefer not to say,Engineering,69397.26,29.0,2.01,High,,nan,4.0,53.0,Bachelor's,0
EMP02656,28.0,Male,Engineering,54589.42,26.0,1.06,High,Yes,Hybrid,5.0,71.0,High School,1
EMP02657,24.0,Male,Finance,69808.26,18.0,4.52,Medium,Yes,Full Remote,3.0,88.0,Bachelor's,0
EMP02658,59.0,,,63615.24,20.0,4.63,High,No,Hybrid,1.0,57.0,Master's,0
EMP02659,24.0,Female,Marketing,54506.85,6.0,3.6,Medium,No,Full Remote,6.0,28.0,PhD,1
EMP02660,51.0,Prefer not to say,Marketing,77632.49,37.0,1.34,Excellent,Yes,On-site,8.0,46.0,Master's,0
EMP02661,27.0,Male,Engineering,29265.28,25.0,3.07,High,yes,On-site,2.0,49.0,Bachelor's,1
EMP02662,26.0,Female,HR,63248.88,26.0,3.85,High,Yes,On-site,1.0,76.0,Associate,1
EMP02663,24.0,Female,Engineering,39088.93,8.0,3.19,High,yes,Hybrid,6.0,43.0,Bachelor's,0
EMP02664,25.0,Male,HR,81460.1,28.0,,nan,,Full Remote,2.0,99.0,Bachelor's,0
EMP02665,30.0,Male,Marketing,75575.18,1.0,1.69,nan,No,Hybrid,6.0,51.0,Master's,0
EMP02666,35.0,Prefer not to say,engineering,35486.45,7.0,4.12,Low,Yes,On-site,4.0,56.0,Bachelor's,0
EMP02667,26.0,Male,SALES,56563.54,31.0,4.55,High,no,Full Remote,5.0,44.0,Master's,0
EMP02668,46.0,Male,HR,40702.25,0.0,1.75,Medium,No,Hybrid,3.0,33.0,Bachelor's,0
EMP02669,35.0,Female,Marketing,77477.36,22.0,1.88,Medium,No,On-site,8.0,30.0,Master's,0
EMP02670,26.0,Female,Marketing,61053.9,5.0,4.72,Medium,No,Hybrid,2.0,25.0,Bachelor's,0
EMP02671,37.0,Male,SALES,53027.41,31.0,2.73,High,No,On-site,6.0,28.0,Bachelor's,1
EMP02672,62.0,Prefer not to say,Marketing,47564.26,28.0,1.69,High,Yes,Hybrid,5.0,53.0,Bachelor's,1
EMP02673,48.0,Non-binary,Finance,44695.85,7.0,1.5,Medium,No,Full Remote,2.0,43.0,nan,0
EMP02674,44.0,Female,Marketing,62983.66,14.0,4.63,Medium,Yes,Full Remote,2.0,,Bachelor's,0
EMP02675,54.0,Prefer not to say,Marketing,54604.35,4.0,3.06,High,No,On-site,3.0,37.0,nan,1
EMP02676,40.0,Male,Engineering,38782.96,13.0,4.68,Low,No,Full Remote,6.0,36.0,Master's,0
EMP02677,60.0,Female,Finance,53108.73,16.0,1.84,Medium,No,On-site,2.0,52.0,Master's,0
EMP02678,41.0,Male,Engineering,78062.47,3.0,1.77,Excellent,no,On-site,2.0,81.0,Bachelor's,0
EMP02679,59.0,Female,SALES,26486.31,38.0,1.67,Medium,yes,Hybrid,1.0,10.0,Master's,0
EMP02680,46.0,Female,engineering,90188.16,36.0,,High,No,Full Remote,4.0,85.0,High School,0
EMP02681,23.0,Female,SALES,67524.19,36.0,4.85,Excellent,yes,Hybrid,9.0,89.0,Bachelor's,0
EMP02682,64.0,Female,Sales,65318.98,0.0,4.68,High,Yes,Full Remote,2.0,16.0,Master's,0
EMP02683,60.0,Male,HR,106102.7,29.0,1.22,Medium,No,On-site,6.0,21.0,Bachelor's,0
EMP02684,44.0,Male,Marketing,42497.71,18.0,2.27,Medium,No,nan,5.0,43.0,nan,0
EMP02685,45.0,Male,SALES,63106.62,12.0,2.99,Medium,,On-site,1.0,72.0,Master's,0
EMP02686,26.0,Male,engineering,58228.47,16.0,2.25,Excellent,Yes,Hybrid,1.0,53.0,Associate,0
EMP02687,56.0,Non-binary,Marketing,39286.51,28.0,3.99,High,No,nan,8.0,24.0,Bachelor's,0
EMP02688,55.0,Female,HR,102398.88,39.0,-1.0,High,No,On-site,2.0,57.0,Bachelor's,0
EMP02689,30.0,Male,Engineering,95324.83,33.0,1.69,Low,No,nan,4.0,20.0,Bachelor's,0
EMP02690,28.0,Male,Engineering,62312.4,,4.26,High,No,Full Remote,9.0,26.0,Master's,0
EMP02691,44.0,Male,Sales,87347.31,30.0,3.65,High,,Hybrid,7.0,21.0,Bachelor's,0
EMP02692,43.0,Male,Engineering,81532.13,16.0,3.36,Excellent,Yes,On-site,9.0,90.0,Associate,0
EMP02693,45.0,Female,HR,54838.93,10.0,1.93,High,Yes,On-site,5.0,25.0,Master's,1
EMP02694,42.0,Female,Finance,69056.9,13.0,1.26,High,yes,Hybrid,1.0,65.0,PhD,0
EMP02695,31.0,Non-binary,Engineering,61958.81,36.0,4.17,Medium,No,Hybrid,1.0,73.0,PhD,0
EMP02696,59.0,,Finance,78355.38,13.0,3.26,Excellent,yes,On-site,7.0,65.0,Bachelor's,0
EMP02697,31.0,Male,HR,75184.44,34.0,3.78,High,No,Full Remote,2.0,2.0,Master's,0
EMP02698,56.0,Female,Finance,85793.66,28.0,2.74,Excellent,No,Hybrid,1.0,26.0,PhD,0
EMP02699,42.0,Male,Finance,67682.68,8.0,,Medium,Yes,Full Remote,7.0,50.0,Bachelor's,0
EMP02700,49.0,Male,Marketing,27526.95,21.0,4.25,Excellent,Yes,Hybrid,1.0,18.0,Bachelor's,0
EMP02701,27.0,Male,Finance,75316.52,14.0,4.83,Medium,no,On-site,5.0,89.0,Bachelor's,0
EMP02702,64.0,Male,Finance,90853.3,,5.0,Excellent,No,Hybrid,2.0,59.0,Master's,0
EMP02703,38.0,Male,Finance,80559.87,6.0,3.83,High,Yes,Hybrid,3.0,6.0,PhD,0
EMP02704,30.0,Male,Finance,65763.46,20.0,4.86,High,Yes,Hybrid,3.0,50.0,nan,0
EMP02705,23.0,Male,Sales,106750.94,28.0,4.59,Excellent,Yes,On-site,3.0,92.0,Bachelor's,0
EMP02706,64.0,Male,SALES,30088.05,8.0,4.48,High,No,Full Remote,1.0,53.0,Bachelor's,0
EMP02707,47.0,Non-binary,,87185.12,38.0,4.7,Medium,Yes,Hybrid,4.0,28.0,Associate,0
EMP02708,61.0,Female,Finance,63118.51,8.0,4.35,Low,no,Full Remote,3.0,18.0,Bachelor's,0
EMP02709,35.0,Male,Sales,50375.19,31.0,4.05,Medium,Yes,On-site,3.0,22.0,Bachelor's,0
EMP02710,36.0,Male,Engineering,88381.92,8.0,3.54,High,Yes,Hybrid,5.0,1.0,Bachelor's,0
EMP02711,61.0,Male,Marketing,89460.48,38.0,2.73,Medium,No,On-site,5.0,34.0,Bachelor's,0
EMP02712,35.0,Male,,74906.31,0.0,2.55,High,yes,On-site,5.0,28.0,PhD,0
EMP02713,22.0,Non-binary,,126780.83,22.0,,Low,yes,Hybrid,6.0,99.0,Bachelor's,0
EMP02714,43.0,Male,Sales,94381.45,30.0,2.4,High,,On-site,9.0,47.0,Master's,0
EMP02715,60.0,Male,Sales,65356.41,6.0,3.92,Low,Yes,On-site,4.0,86.0,Associate,0
EMP02716,61.0,Female,Engineering,16049.55,18.0,4.97,Medium,,On-site,1.0,75.0,Bachelor's,0
EMP02717,41.0,Female,Finance,106525.92,20.0,4.63,High,,Hybrid,8.0,65.0,Master's,0
EMP02718,48.0,Male,engineering,36251.86,,2.07,Low,Yes,Full Remote,8.0,13.0,Master's,0
EMP02719,36.0,Male,Engineering,76268.4,35.0,1.26,Low,no,Full Remote,6.0,,PhD,0
EMP02720,45.0,,Sales,45282.14,23.0,2.42,Excellent,yes,On-site,5.0,97.0,PhD,0
EMP02721,64.0,Female,SALES,83235.71,19.0,4.55,High,,Hybrid,4.0,50.0,Master's,0
EMP02722,52.0,Male,engineering,107289.22,30.0,3.87,Excellent,Yes,On-site,9.0,33.0,Bachelor's,0
EMP02723,48.0,Female,Finance,63427.52,28.0,3.54,Medium,No,On-site,6.0,38.0,Bachelor's,1
EMP02724,57.0,Male,Finance,54481.05,17.0,4.72,Excellent,yes,Hybrid,9.0,87.0,Bachelor's,1
EMP02725,52.0,Male,Engineering,62205.98,17.0,4.08,Low,Yes,Full Remote,6.0,96.0,Bachelor's,1
EMP02726,22.0,Female,Sales,66367.48,16.0,1.96,Excellent,No,On-site,8.0,98.0,Bachelor's,0
EMP02727,41.0,Prefer not to say,,87116.85,31.0,3.14,High,,Full Remote,8.0,83.0,Bachelor's,0
EMP02728,40.0,Female,Sales,53138.53,6.0,1.13,Low,Yes,On-site,9.0,13.0,Bachelor's,0
EMP02729,45.0,Female,Marketing,51704.73,37.0,1.33,High,Yes,On-site,7.0,7.0,Master's,0
EMP02730,37.0,Non-binary,Marketing,51169.19,3.0,4.55,Low,Yes,Full Remote,6.0,35.0,Master's,0
EMP02731,48.0,Female,Engineering,82082.9,25.0,1.79,High,yes,On-site,8.0,55.0,Master's,0
EMP02732,63.0,Non-binary,engineering,38166.58,6.0,1.3,Medium,no,Hybrid,5.0,68.0,PhD,0
EMP02733,34.0,Female,HR,100763.77,38.0,1.69,High,no,Hybrid,4.0,56.0,Master's,0
EMP02734,59.0,Female,SALES,19154.66,,2.96,Excellent,Yes,Hybrid,1.0,93.0,Bachelor's,0
EMP02735,27.0,Male,SALES,91647.05,17.0,2.87,Excellent,Yes,Full Remote,7.0,67.0,Master's,0
EMP02736,60.0,Female,,39781.49,37.0,1.18,Excellent,Yes,Hybrid,2.0,90.0,Bachelor's,0
EMP02737,62.0,Male,SALES,55793.62,14.0,3.4,High,No,Full Remote,8.0,61.0,PhD,0
EMP02738,31.0,Male,engineering,89977.17,27.0,4.77,Excellent,yes,nan,9.0,39.0,Master's,0
EMP02739,22.0,Male,Sales,91821.7,3.0,2.82,Medium,No,Hybrid,3.0,95.0,nan,0
EMP02740,56.0,Male,Engineering,56013.36,19.0,4.14,nan,No,On-site,9.0,9.0,Bachelor's,0
EMP02741,45.0,Female,engineering,33909.52,33.0,4.06,Low,yes,Hybrid,3.0,72.0,Master's,1
EMP02742,45.0,Male,Sales,58737.99,16.0,4.18,Medium,No,Hybrid,6.0,64.0,Bachelor's,1
EMP02743,53.0,Non-binary,Engineering,45763.54,9.0,2.26,Excellent,yes,Full Remote,6.0,34.0,Associate,1
EMP02744,49.0,Female,Marketing,50974.77,39.0,3.07,Medium,No,Hybrid,7.0,93.0,Bachelor's,0
EMP02745,34.0,Female,Engineering,85454.39,27.0,2.43,Medium,No,On-site,1.0,90.0,PhD,1
EMP02746,41.0,Male,SALES,68927.91,25.0,1.78,Excellent,yes,Hybrid,3.0,79.0,Master's,0
EMP02747,42.0,Female,Engineering,51827.82,6.0,3.19,Medium,No,On-site,3.0,66.0,Bachelor's,0
EMP02748,26.0,Female,SALES,52652.95,14.0,3.04,High,yes,On-site,3.0,36.0,nan,0
EMP02749,57.0,Male,Marketing,67203.03,26.0,4.86,High,Yes,Full Remote,9.0,94.0,Associate,0
EMP02750,41.0,Female,Finance,97735.89,34.0,2.09,Low,No,On-site,5.0,5.0,PhD,0
EMP02751,27.0,Non-binary,HR,67447.79,39.0,4.04,High,No,On-site,7.0,4.0,nan,0
EMP02752,27.0,Female,Sales,61286.32,8.0,4.51,Medium,No,Full Remote,7.0,22.0,PhD,0
EMP02753,48.0,Female,HR,61300.29,10.0,4.55,nan,No,On-site,1.0,68.0,Bachelor's,1
EMP02754,53.0,Female,Engineering,15301.57,27.0,4.84,Excellent,yes,On-site,2.0,21.0,Master's,1
EMP02755,37.0,Non-binary,engineering,79954.41,17.0,2.52,High,yes,Hybrid,3.0,80.0,Bachelor's,0
EMP02756,51.0,Male,Marketing,50927.68,23.0,2.66,Medium,no,On-site,6.0,21.0,High School,0
EMP02757,56.0,Male,Engineering,72593.48,4.0,4.88,Excellent,Yes,Hybrid,7.0,57.0,Master's,0
EMP02758,64.0,Male,Finance,64325.33,20.0,1.86,Excellent,no,Full Remote,2.0,82.0,Bachelor's,1
EMP02759,44.0,Male,Finance,82679.33,13.0,4.1,nan,no,Hybrid,2.0,12.0,Bachelor's,0
EMP02760,57.0,Female,,48093.83,8.0,2.97,Medium,No,Hybrid,1.0,24.0,Bachelor's,0
EMP02761,51.0,Non-binary,Engineering,66295.15,31.0,2.07,Low,Yes,On-site,1.0,5.0,High School,0
EMP02762,48.0,Male,Sales,112255.75,32.0,1.75,Medium,yes,Hybrid,2.0,37.0,Bachelor's,0
EMP02763,35.0,Male,,77387.5,27.0,3.08,High,No,Full Remote,7.0,27.0,PhD,0
EMP02764,49.0,Male,Engineering,75781.06,18.0,4.55,Medium,no,On-site,9.0,59.0,Bachelor's,0
EMP02765,64.0,Female,Finance,56603.35,4.0,2.49,Excellent,No,Full Remote,3.0,87.0,Master's,0
EMP02766,24.0,Female,SALES,85387.98,14.0,2.04,Medium,No,On-site,5.0,73.0,Bachelor's,0
EMP02767,54.0,Male,Marketing,64281.76,15.0,3.73,Medium,No,Full Remote,2.0,41.0,Bachelor's,0
EMP02768,52.0,Female,Finance,80231.39,27.0,4.31,Excellent,Yes,Hybrid,6.0,41.0,Master's,1
EMP02769,44.0,,Finance,96457.31,23.0,2.93,Excellent,,Full Remote,8.0,38.0,High School,0
EMP02770,48.0,Female,Sales,90944.73,5.0,4.7,High,No,Full Remote,4.0,1.0,Bachelor's,0
EMP02771,62.0,Female,Finance,83517.34,4.0,,Excellent,yes,Full Remote,6.0,9.0,PhD,1
EMP02772,25.0,Male,Marketing,69313.48,9.0,3.56,High,No,Hybrid,6.0,56.0,Bachelor's,0
EMP02773,42.0,Male,Marketing,69222.86,2.0,2.23,Excellent,No,Full Remote,1.0,58.0,Bachelor's,1
EMP02774,34.0,Female,Marketing,67218.08,28.0,1.61,Excellent,,On-site,1.0,93.0,Bachelor's,0
EMP02775,39.0,Male,Engineering,83390.75,28.0,-1.0,Excellent,No,On-site,1.0,78.0,Master's,0
EMP02776,55.0,Female,engineering,48127.16,0.0,2.45,Excellent,No,Hybrid,7.0,91.0,Master's,0
EMP02777,39.0,Female,Finance,0.0,17.0,2.05,Medium,Yes,On-site,6.0,38.0,PhD,0
EMP02778,50.0,Male,Finance,107058.35,38.0,4.9,Medium,No,Full Remote,8.0,58.0,PhD,0
EMP02779,26.0,Female,Sales,48241.13,10.0,2.48,High,No,Full Remote,3.0,30.0,High School,0
EMP02780,34.0,Female,Sales,41564.05,16.0,4.2,Medium,,Full Remote,4.0,62.0,Bachelor's,1
EMP02781,22.0,Female,Sales,86015.28,3.0,3.07,High,Yes,Full Remote,3.0,43.0,Bachelor's,0
EMP02782,47.0,Male,engineering,80257.2,6.0,1.31,Excellent,No,Full Remote,6.0,16.0,Master's,0
EMP02783,29.0,Prefer not to say,Engineering,76915.61,38.0,2.11,Low,No,nan,9.0,98.0,Bachelor's,0
EMP02784,46.0,Male,SALES,83085.09,18.0,2.29,High,No,On-site,2.0,2.0,High School,0
EMP02785,36.0,Female,Marketing,54342.0,5.0,1.79,Medium,Yes,On-site,3.0,54.0,Bachelor's,0
EMP02786,37.0,Prefer not to say,SALES,88797.77,31.0,3.23,Medium,Yes,On-site,6.0,1.0,Bachelor's,0
EMP02787,,Female,Finance,87200.92,30.0,2.79,Excellent,No,Hybrid,2.0,86.0,Master's,0
EMP02788,36.0,Male,,46916.55,20.0,4.4,nan,yes,Hybrid,6.0,94.0,Master's,1
EMP02789,22.0,Female,,57054.45,21.0,4.08,High,No,Hybrid,1.0,89.0,Master's,0
EMP02790,62.0,Prefer not to say,Marketing,63500.85,32.0,2.76,High,No,Hybrid,7.0,46.0,Bachelor's,0
EMP02791,23.0,Female,Engineering,58977.79,23.0,1.5,High,Yes,Hybrid,1.0,59.0,Bachelor's,0
EMP02792,37.0,Female,Sales,64685.37,15.0,,High,Yes,Hybrid,2.0,71.0,High School,1
EMP02793,51.0,Male,Marketing,85065.67,7.0,1.64,Medium,No,Hybrid,6.0,16.0,Bachelor's,0
EMP02794,55.0,Female,Engineering,30640.44,17.0,3.52,High,,nan,9.0,16.0,Bachelor's,0
EMP02795,24.0,Male,Sales,67945.09,25.0,1.66,Excellent,,On-site,4.0,34.0,PhD,0
EMP02796,38.0,Non-binary,SALES,59178.19,14.0,3.96,Low,yes,On-site,6.0,38.0,Bachelor's,0
EMP02797,59.0,Male,Marketing,67656.38,22.0,4.2,Low,Yes,On-site,2.0,62.0,High School,0
EMP02798,49.0,Female,Marketing,57741.09,29.0,3.86,Low,yes,On-site,5.0,69.0,Bachelor's,0
EMP02799,62.0,Female,Finance,63817.43,26.0,1.06,nan,yes,Hybrid,4.0,73.0,Bachelor's,1
EMP02800,31.0,Male,Sales,0.0,17.0,4.37,Medium,No,Full Remote,9.0,75.0,PhD,0
EMP02801,37.0,,HR,28462.21,26.0,2.94,High,Yes,On-site,8.0,24.0,High School,0
EMP02802,57.0,Male,Marketing,76102.93,21.0,4.86,Excellent,No,On-site,6.0,54.0,High School,0
EMP02803,64.0,Non-binary,Engineering,56607.46,3.0,1.23,Excellent,no,nan,7.0,71.0,Master's,0
EMP02804,,Male,Sales,96734.1,35.0,3.35,High,Yes,Hybrid,6.0,12.0,Master's,0
EMP02805,63.0,Female,Engineering,100399.46,17.0,1.77,High,Yes,On-site,1.0,29.0,Master's,0
EMP02806,39.0,Female,,44098.21,37.0,2.11,High,No,Hybrid,5.0,25.0,Master's,1
EMP02807,49.0,Female,engineering,84373.71,28.0,1.54,Low,No,Full Remote,4.0,26.0,Bachelor's,0
EMP02808,39.0,Male,Finance,77595.92,15.0,1.53,nan,,Hybrid,4.0,42.0,Bachelor's,0
EMP02809,51.0,Female,Engineering,88904.45,36.0,2.92,nan,,Hybrid,4.0,36.0,Bachelor's,0
EMP02810,53.0,Male,Marketing,67112.5,,1.53,nan,no,Hybrid,8.0,20.0,Master's,0
EMP02811,24.0,Male,SALES,57568.46,11.0,2.32,Medium,no,Hybrid,1.0,25.0,Master's,0
EMP02812,39.0,Prefer not to say,,30428.81,35.0,2.39,High,no,Hybrid,9.0,7.0,Master's,0
EMP02813,56.0,Male,Sales,74954.26,34.0,4.96,Medium,Yes,Full Remote,9.0,64.0,Bachelor's,0
EMP02814,27.0,Female,Marketing,74177.29,8.0,3.2,High,No,Hybrid,3.0,65.0,PhD,0
EMP02815,61.0,Prefer not to say,Engineering,,38.0,4.46,Low,Yes,Full Remote,2.0,32.0,PhD,1
EMP02816,48.0,Male,Engineering,75975.55,23.0,4.21,Medium,Yes,Full Remote,5.0,14.0,PhD,0
EMP02817,42.0,Prefer not to say,Sales,32742.08,20.0,-1.0,Low,No,Full Remote,3.0,81.0,Master's,0
EMP02818,39.0,Female,Engineering,70249.11,23.0,2.53,Low,yes,Hybrid,7.0,42.0,Master's,0
EMP02819,23.0,Female,Marketing,80615.89,33.0,1.91,Medium,Yes,On-site,4.0,39.0,Master's,0
EMP02820,58.0,Female,Sales,29643.04,34.0,1.42,Medium,No,Full Remote,7.0,14.0,Bachelor's,0
EMP02821,35.0,Female,Sales,60130.23,17.0,2.71,High,Yes,On-site,9.0,67.0,Master's,0
EMP02822,41.0,Male,Finance,35487.71,24.0,2.74,Medium,,Full Remote,2.0,73.0,nan,1
EMP02823,55.0,Male,HR,76597.52,9.0,3.19,Low,,nan,8.0,0.0,Bachelor's,0
EMP02824,28.0,Male,Sales,68444.76,,1.78,High,Yes,Hybrid,2.0,97.0,High School,0
EMP02825,53.0,Male,Finance,83281.44,1.0,1.64,Excellent,No,Hybrid,7.0,48.0,Bachelor's,0
EMP02826,33.0,Male,SALES,71045.08,10.0,3.96,Medium,Yes,Hybrid,1.0,50.0,Bachelor's,0
EMP02827,48.0,Female,Sales,80708.3,22.0,1.3,Excellent,No,On-site,7.0,8.0,Bachelor's,0
EMP02828,42.0,Female,Engineering,96967.02,11.0,1.8,Excellent,no,On-site,8.0,46.0,PhD,0
EMP02829,31.0,Prefer not to say,Marketing,55485.4,10.0,3.27,Medium,No,Full Remote,8.0,20.0,Bachelor's,0
EMP02830,39.0,Female,Sales,40135.17,15.0,4.1,Medium,Yes,On-site,7.0,78.0,Master's,0
EMP02831,50.0,Male,Engineering,79271.26,1.0,3.11,Medium,Yes,Full Remote,7.0,66.0,Bachelor's,0
EMP02832,36.0,Male,Sales,78488.63,31.0,4.41,High,No,nan,9.0,20.0,Bachelor's,0
EMP02833,49.0,Female,HR,49425.97,10.0,1.73,High,no,Hybrid,3.0,10.0,Master's,1
EMP02834,61.0,Prefer not to say,Marketing,60277.79,30.0,4.95,nan,No,nan,4.0,27.0,Master's,0
EMP02835,27.0,Male,Sales,92661.85,33.0,3.97,High,no,On-site,8.0,72.0,Bachelor's,0
EMP02836,63.0,Male,Sales,79679.12,29.0,4.94,Medium,No,On-site,5.0,6.0,Bachelor's,1
EMP02837,53.0,Prefer not to say,SALES,99869.39,2.0,3.13,Medium,,nan,5.0,95.0,nan,0
EMP02838,61.0,Male,engineering,26297.67,30.0,3.92,Medium,Yes,Hybrid,2.0,32.0,Master's,0
EMP02839,35.0,Male,Sales,,25.0,4.1,Low,No,Hybrid,7.0,43.0,Bachelor's,0
EMP02840,41.0,Female,Finance,37967.59,19.0,1.22,Medium,Yes,Hybrid,1.0,60.0,Master's,0
EMP02841,41.0,Male,Marketing,108445.95,18.0,4.41,High,,nan,6.0,29.0,High School,0
EMP02842,35.0,Female,Marketing,117138.19,24.0,2.59,High,Yes,Full Remote,9.0,74.0,High School,0
EMP02843,55.0,Male,Sales,40860.02,11.0,2.93,High,yes,Full Remote,1.0,94.0,Master's,0
EMP02844,47.0,Male,Marketing,67404.62,16.0,2.13,Medium,No,Hybrid,7.0,89.0,Bachelor's,0
EMP02845,63.0,,Sales,73766.14,8.0,2.49,Medium,No,On-site,4.0,42.0,Bachelor's,0
