brand,year,fuel_type,transmission,mileage_kmpl,engine_cc,horsepower,owners,insurance_valid,city,price_lakh
Honda,2021,CNG,Automatic,22.23,2874,267.0,3,No,Port Francisco,3.82
Mahindra,2005,CNG,Manual,11.59,2865,290.0,3,Yes,New Jodi,11.18
Honda,2021,Diesel,Automatic,16.32,1429,154.0,3,No,Pattersonmouth,-0.77
Mahindra,2015,Diesel,Automatic,17.31,1378,186.0,4,No,Gibsonburgh,5.49
Hyundai,2021,Petrol,Manual,16.12,1702,226.0,1,No,Harrisstad,7.84
Toyota,2018,Diesel,Automatic,25.67,2649,77.0,4,No,West Kelly,4.95
Hyundai,2023,CNG,Manual,16.36,1853,207.0,1,No,Burnsland,6.5
Hyundai,2011,Diesel,Manual,19.87,922,306.0,2,Yes,Lorifurt,11.62
Honda,2017,Diesel,Automatic,18.61,1756,189.0,4,Yes,Port Karen,7.9
Honda,2022,Electric,Manual,16.84,1800,101.0,3,Yes,Wuborough,4.28
Hyundai,2018,Petrol,Manual,15.17,1786,,4,Yes,South William,11.76
Hyundai,2005,Petrol,Automatic,,2051,240.0,4,No,Carrieburgh,9.0
Hyundai,2011,Petrol,Automatic,17.11,1137,240.0,3,No,Port Eric,9.17
Honda,2012,Diesel,Automatic,21.5,1790,203.0,2,Yes,Grayshire,4.43
Hyundai,2022,CNG,Manual,17.96,3120,120.0,2,,Henryborough,-2.19
Hyundai,2013,Electric,Manual,16.17,2260,268.0,2,Yes,Khanbury,4.38
BMW,2005,Petrol,Automatic,18.43,1701,225.0,2,Yes,Grantville,3.97
Toyota,2021,Diesel,Automatic,19.23,2886,202.0,4,Yes,Bellfort,5.55
Ford,2023,CNG,Automatic,16.12,1225,120.0,4,No,North Arthur,4.63
Toyota,2010,Electric,Manual,,3162,183.0,3,Yes,Carterbury,8.45
BMW,2007,Electric,Automatic,19.9,1413,297.0,1,No,Myersport,11.52
Ford,2009,Petrol,Manual,18.47,3004,89.0,3,No,Morganville,12.3
Mahindra,2006,Petrol,Automatic,15.39,1671,,2,Yes,West Anthony,11.35
Hyundai,2008,CNG,Manual,14.25,3104,149.0,1,No,Adamsfort,4.41
BMW,2014,Diesel,Manual,19.4,2799,198.0,3,No,South Larry,8.24
Mahindra,2014,CNG,Automatic,10.33,2693,266.0,2,No,New James,14.26
Hyundai,2015,Petrol,Manual,16.96,1434,152.0,1,No,South Stephaniefort,1.66
Honda,2020,CNG,Manual,18.54,3303,193.0,1,Yes,Justinburgh,13.39
Kia,2021,Diesel,Automatic,24.95,2894,263.0,2,No,Port Petermouth,4.02
BMW,2020,Electric,Automatic,18.04,2857,169.0,1,No,Lopezhaven,9.18
Honda,2011,Electric,Manual,16.8,2991,97.0,3,Yes,Carlshire,9.65
BMW,2020,Electric,Manual,19.14,2254,81.0,3,Yes,East Charleshaven,8.76
BMW,2007,Electric,Manual,15.13,1286,284.0,3,Yes,Robertside,16.91
Honda,2020,Petrol,Automatic,17.12,2696,227.0,1,No,West Allisonberg,6.8
Ford,2012,Petrol,Manual,,3438,194.0,1,Yes,East Kim,1.44
Toyota,2016,Diesel,Manual,20.52,2255,169.0,2,No,West Shane,9.43
Hyundai,2007,Diesel,Automatic,15.31,1006,283.0,2,Yes,Lake Maryhaven,7.32
BMW,2021,Diesel,Automatic,,2424,227.0,1,No,South Hannah,10.22
Hyundai,2022,Diesel,Automatic,10.84,2325,166.0,3,Yes,East Matthew,11.53
Kia,2015,CNG,Automatic,20.07,2282,83.0,1,Yes,Washingtonhaven,7.87
Honda,2008,Diesel,Automatic,,1058,270.0,4,No,Port Mary,9.75
Hyundai,2020,Electric,Manual,25.54,2152,230.0,3,Yes,Martinfort,8.58
Honda,2021,Electric,Manual,19.41,1253,,4,Yes,Anthonyville,15.17
Hyundai,2013,Electric,Manual,14.53,1598,281.0,2,No,Port Gary,6.52
Toyota,2010,CNG,Automatic,13.63,1174,,1,Yes,South Andreaport,5.25
Toyota,2006,Diesel,Automatic,20.65,3311,260.0,4,,Christopherton,11.52
Toyota,2013,Electric,Automatic,25.19,874,278.0,1,No,Port Kathleenmouth,4.28
Toyota,2010,Electric,Manual,23.96,1041,163.0,4,,West Megan,9.57
Toyota,2007,Electric,Automatic,13.15,1840,289.0,1,Yes,New Teresa,7.32
Toyota,2010,Electric,Automatic,18.81,2512,113.0,3,Yes,West Angelamouth,7.59
Honda,2011,Petrol,Automatic,22.51,922,248.0,2,No,Sheilashire,17.75
BMW,2005,Diesel,Manual,,2802,281.0,3,No,Christinaland,12.94
Hyundai,2005,Diesel,Automatic,22.15,2958,,2,Yes,Louisland,12.09
Toyota,2009,CNG,Automatic,15.19,3081,231.0,3,No,New Patrickstad,10.12
Honda,2010,Petrol,Manual,17.14,1296,101.0,2,Yes,South Tylerville,5.23
Honda,2017,CNG,Automatic,19.11,1945,,3,Yes,South Yvonne,9.05
Honda,2006,Electric,Automatic,22.27,2273,140.0,1,No,North Johnview,10.33
BMW,2019,CNG,Automatic,24.13,1526,267.0,3,No,Kristenborough,8.8
Hyundai,2019,Electric,Manual,16.71,2631,145.0,4,No,Lake Christopherton,8.38
BMW,2017,Electric,Automatic,,2621,291.0,4,No,Carrieton,6.41
Ford,2018,Diesel,Automatic,15.82,2616,236.0,1,Yes,Bobbytown,9.09
Mahindra,2011,Diesel,Manual,21.12,891,166.0,1,No,West Thomas,5.9
Honda,2018,Diesel,Manual,21.98,2769,198.0,1,Yes,North Tanyachester,10.81
Ford,2014,Diesel,Automatic,21.58,3184,161.0,4,Yes,Eugenebury,-0.06
Kia,2021,Diesel,Manual,19.08,1312,89.0,3,Yes,Lake Jeremy,13.43
Toyota,2018,Petrol,Automatic,19.47,1402,253.0,1,Yes,New Evelyn,2.75
Mahindra,2012,Diesel,Manual,17.08,1227,303.0,3,Yes,Mcdowellville,3.73
Toyota,2008,CNG,Automatic,17.45,2819,244.0,2,No,Saraport,9.64
BMW,2020,Electric,Automatic,21.42,2256,306.0,3,No,Woodborough,10.16
Mahindra,2017,Diesel,Automatic,19.06,806,177.0,3,Yes,Lake Ericborough,16.31
Hyundai,2022,Petrol,Manual,16.11,2967,132.0,4,No,New Karlamouth,9.19
Ford,2018,CNG,Manual,22.4,3234,128.0,3,No,West Lindastad,7.84
Hyundai,2022,CNG,Automatic,15.57,2173,301.0,4,Yes,Bowmanview,8.77
BMW,2009,Electric,Automatic,18.58,1440,211.0,2,Yes,Solomonhaven,14.36
Toyota,2013,CNG,Automatic,13.04,1921,153.0,4,No,Rodriguezside,17.7
Mahindra,2007,CNG,Automatic,14.22,1866,288.0,2,Yes,Benjaminborough,7.26
Hyundai,2012,CNG,Manual,18.08,3030,,2,No,Jessicaberg,10.17
Hyundai,2014,CNG,Manual,,1364,172.0,1,No,New Jeffrey,7.7
Toyota,2023,Petrol,Automatic,,2496,207.0,3,Yes,Hernandezview,7.62
Mahindra,2007,Electric,Manual,,1245,116.0,3,No,Lake Peter,15.52
Ford,2015,Diesel,Manual,17.5,2730,236.0,1,No,New Brendaville,4.3
Toyota,2015,CNG,Manual,21.6,999,115.0,1,Yes,North Kathleenchester,-1.34
Hyundai,2021,Petrol,Automatic,14.88,1312,296.0,3,Yes,Port Reginald,9.27
Ford,2020,Electric,Automatic,,1789,136.0,1,No,Port Davidbury,12.8
Ford,2011,Diesel,Manual,14.0,3060,183.0,1,Yes,Port Amanda,8.88
Toyota,2008,Electric,Manual,17.0,2201,87.0,2,No,Janetburgh,10.01
Hyundai,2023,Petrol,Automatic,20.36,2612,201.0,1,Yes,New Ericview,11.01
BMW,2016,Petrol,Automatic,18.05,1345,217.0,1,Yes,West Jenniferfort,8.44
Hyundai,2019,Petrol,Automatic,21.77,3333,226.0,4,No,New Joshuaside,10.23
Honda,2015,CNG,Manual,20.67,2809,244.0,3,No,New Vanessa,10.16
Mahindra,2009,Petrol,Manual,16.77,2605,71.0,4,No,Williamsburgh,0.17
Kia,2009,Diesel,Manual,23.19,3015,228.0,1,Yes,East Jamesport,8.46
BMW,2019,CNG,Automatic,19.75,1689,165.0,1,No,North Brandon,1.71
Ford,2022,Electric,Automatic,17.03,1730,313.0,4,Yes,Petersside,7.85
BMW,2015,Diesel,Automatic,18.58,1627,157.0,1,Yes,Gutierrezside,6.02
Mahindra,2016,CNG,Automatic,18.36,2984,,2,No,Hawkinsmouth,12.14
Ford,2006,Petrol,Automatic,18.81,2962,285.0,4,No,Moralestown,8.98
Mahindra,2019,Electric,Manual,17.43,2075,211.0,4,Yes,West Leahburgh,9.89
Ford,2008,Petrol,Manual,19.49,2316,262.0,3,No,North Curtisstad,7.23
BMW,2022,Diesel,Manual,21.16,2112,222.0,4,Yes,West Kristinahaven,12.21
Ford,2010,Diesel,Automatic,19.7,1872,181.0,2,Yes,New Kellyside,1.61
Ford,2023,CNG,Manual,19.57,1315,75.0,1,Yes,West Maryhaven,4.42
Honda,2015,Diesel,Automatic,17.6,2714,165.0,4,No,South Whitney,13.15
Hyundai,2006,Electric,Manual,14.46,1487,79.0,4,Yes,New Kimberly,6.26
Hyundai,2012,CNG,Manual,13.48,1819,303.0,3,Yes,Lake Cameron,-0.58
Kia,2015,Electric,Automatic,15.17,2095,303.0,3,No,Erinberg,13.81
Kia,2009,Petrol,Manual,16.33,1849,271.0,1,No,Cummingsfurt,12.31
Honda,2022,Electric,Manual,24.69,1893,283.0,4,No,Lake Barbarafort,10.84
Kia,2022,Electric,Manual,23.01,3140,279.0,2,Yes,North Douglaston,8.38
Mahindra,2018,Diesel,Manual,15.63,2057,67.0,1,No,South Eric,14.64
BMW,2014,Petrol,Manual,19.8,3078,73.0,2,Yes,Lake Elijahmouth,13.03
Toyota,2007,Diesel,Manual,17.73,2409,189.0,4,Yes,Peterbury,14.19
Mahindra,2013,Petrol,Manual,18.94,1944,81.0,1,Yes,Brittanyville,10.78
Toyota,2007,Petrol,Automatic,15.81,1317,284.0,3,No,Robertochester,8.49
Toyota,2015,Electric,Manual,26.97,1505,294.0,3,Yes,Port Andreahaven,6.4
Honda,2016,Diesel,Automatic,25.46,3224,258.0,2,Yes,West Meghan,2.92
Mahindra,2016,Electric,Manual,16.83,2734,193.0,1,No,Lake Christyberg,10.01
Honda,2007,Electric,Automatic,15.61,3284,237.0,2,Yes,Lake Gregory,10.34
Ford,2011,Electric,Automatic,21.7,2545,103.0,3,No,Lake Andrew,6.6
Toyota,2018,Petrol,Manual,13.16,2468,67.0,4,No,Riggsfort,10.45
BMW,2015,Diesel,Automatic,21.38,1769,86.0,3,No,Lake Kaylachester,6.67
Kia,2011,Diesel,Automatic,18.5,3346,110.0,4,No,South Shannonmouth,11.47
BMW,2014,Electric,Manual,12.26,1997,128.0,2,Yes,Loriburgh,4.47
Kia,2015,Petrol,Automatic,17.39,2486,103.0,2,Yes,South Phillip,3.78
Toyota,2019,Diesel,Manual,15.38,3447,234.0,2,Yes,North John,7.04
Toyota,2023,CNG,Automatic,,2332,178.0,4,Yes,Taylorland,11.32
Toyota,2020,Diesel,Automatic,,1577,240.0,2,No,Acostafurt,3.36
Honda,2016,Electric,Automatic,12.61,2133,112.0,2,Yes,West Willieburgh,12.2
Mahindra,2022,CNG,Automatic,16.66,2917,250.0,1,No,Port Caitlyn,1.43
Kia,2017,Petrol,Manual,20.3,3052,253.0,4,Yes,West Christopher,7.01
Mahindra,2009,CNG,Manual,20.99,3188,99.0,2,Yes,Arthurhaven,2.35
Honda,2008,CNG,Manual,16.55,917,137.0,2,No,Normanmouth,-2.44
Honda,2018,Electric,Manual,19.83,814,248.0,4,Yes,Dennisview,9.47
Hyundai,2012,Diesel,Manual,19.07,2145,,4,Yes,Thomaston,7.29
BMW,2013,Petrol,Automatic,17.79,2841,84.0,3,No,Port Rachel,2.41
BMW,2023,CNG,Manual,19.86,2842,162.0,3,Yes,Blairshire,5.93
Ford,2007,Electric,Automatic,14.3,1710,218.0,1,Yes,Davidhaven,9.77
Honda,2009,Diesel,Manual,18.0,3474,267.0,2,Yes,West Ashleychester,6.53
Kia,2022,CNG,Manual,11.58,2355,153.0,4,No,Kennedymouth,7.21
Hyundai,2005,Electric,Manual,17.78,1489,98.0,2,No,Wiseville,6.41
Hyundai,2012,Electric,Manual,23.7,1573,223.0,3,Yes,Charleneburgh,5.67
Mahindra,2023,Electric,Automatic,16.72,2414,114.0,3,Yes,West Beverly,5.62
BMW,2021,Petrol,Manual,23.3,2334,131.0,3,Yes,New Robert,5.5
Honda,2021,Diesel,Automatic,16.79,919,101.0,4,No,New Johnfort,4.99
Ford,2015,CNG,Automatic,13.66,2873,191.0,2,Yes,East Margaretchester,3.93
Honda,2006,Diesel,Manual,,2536,80.0,4,No,Johnstad,6.48
Mahindra,2010,Diesel,Automatic,19.86,863,60.0,2,No,Emilyhaven,5.44
Toyota,2018,CNG,Automatic,27.28,1259,225.0,1,Yes,West Emmaton,3.71
Honda,2007,Diesel,Manual,14.08,2549,119.0,3,No,Heatherside,11.06
Mahindra,2016,Petrol,Automatic,19.43,3161,135.0,3,No,New Kennethfort,12.93
Toyota,2008,CNG,Manual,19.57,2413,150.0,3,No,Amybury,8.0
Toyota,2016,CNG,Manual,22.23,2363,266.0,3,No,North Vanessa,8.27
Ford,2017,Electric,Automatic,20.12,1781,147.0,4,No,Lake Jane,5.23
Kia,2006,Diesel,Automatic,16.85,3426,141.0,3,Yes,Douglasfort,12.27
BMW,2006,CNG,Automatic,13.72,1949,76.0,2,No,Ruizhaven,14.95
Honda,2019,CNG,Automatic,19.39,1771,269.0,2,No,South Charlotte,7.34
Toyota,2021,Petrol,Automatic,19.5,1506,,3,No,North Destinyville,5.91
Honda,2011,Electric,Automatic,20.53,2509,187.0,3,No,Gibbsfurt,9.37
Kia,2018,CNG,Automatic,16.84,2166,205.0,4,No,South Nicholas,8.52
BMW,2016,Petrol,Manual,19.11,2646,307.0,4,Yes,Beckberg,6.0
Kia,2021,CNG,Manual,11.82,1194,,2,Yes,Gilmoreside,9.88
BMW,2018,CNG,Manual,13.88,1283,100.0,2,No,Salazarfort,11.75
Hyundai,2010,CNG,Automatic,21.74,1465,132.0,1,Yes,Lake Briannatown,4.86
BMW,2023,Petrol,Automatic,18.72,1255,219.0,2,No,North Sarah,18.17
Ford,2010,Diesel,Automatic,19.9,1009,271.0,1,Yes,North Christopherstad,1.87
Kia,2022,CNG,Manual,15.61,1324,198.0,3,Yes,Port Laurenfurt,4.59
Toyota,2009,CNG,Manual,15.1,1475,102.0,3,No,Deanland,8.94
Hyundai,2010,Diesel,Manual,16.31,1801,238.0,3,No,Porterside,16.99
Ford,2006,CNG,Automatic,18.95,1695,248.0,2,No,Ayalamouth,5.75
Honda,2012,Electric,Manual,20.74,1803,305.0,2,No,Carsonmouth,3.74
Kia,2019,CNG,Manual,17.0,2399,213.0,3,Yes,East Anthony,10.2
Mahindra,2019,Electric,Automatic,11.36,3154,163.0,4,No,Karenchester,7.01
Mahindra,2015,Diesel,Manual,19.6,859,70.0,3,Yes,North Glendamouth,10.66
Toyota,2005,Petrol,Manual,19.07,1185,84.0,1,No,South Patrick,7.72
BMW,2022,Diesel,Manual,19.92,2903,84.0,4,,North Jasonhaven,4.57
Toyota,2016,CNG,Automatic,21.43,3015,143.0,4,Yes,South Emily,17.4
Mahindra,2016,Electric,Manual,21.11,2235,165.0,2,No,Rodriguezhaven,-3.82
Honda,2015,Petrol,Automatic,23.44,2594,300.0,2,No,Lake Robertville,15.28
Hyundai,2012,CNG,Automatic,18.11,3329,178.0,1,Yes,Mcdanielberg,11.73
Hyundai,2011,Petrol,Manual,16.27,2742,167.0,3,Yes,Mullentown,5.02
Kia,2006,Petrol,Manual,22.16,2390,239.0,3,No,South Anthonyberg,15.49
Hyundai,2015,CNG,Automatic,21.63,3187,190.0,2,Yes,Joshuaville,2.51
Kia,2014,Diesel,Automatic,17.07,1595,150.0,2,No,North Julieview,12.03
Kia,2007,CNG,Automatic,22.42,1691,300.0,3,Yes,Spencerview,-0.33
Kia,2014,CNG,Automatic,18.3,2082,306.0,4,No,New Edward,3.42
Mahindra,2022,Diesel,Automatic,23.11,1400,227.0,1,Yes,Brandonfort,3.41
Mahindra,2018,Electric,Manual,24.92,3284,282.0,1,Yes,Port Donnaview,5.0
BMW,2022,CNG,Automatic,28.56,2045,249.0,1,Yes,Claudiastad,8.05
Ford,2012,Petrol,Manual,18.25,2236,78.0,2,No,South Austin,4.7
Kia,2014,CNG,Automatic,23.66,2173,73.0,4,No,Kennedyfort,-0.15
Kia,2017,CNG,Manual,21.42,1882,302.0,1,No,Banksmouth,9.85
Ford,2012,Petrol,Automatic,21.79,951,168.0,4,,Patriciaton,8.2
Toyota,2008,Diesel,Manual,19.7,1733,249.0,2,,Davidfurt,9.64
Kia,2008,Electric,Manual,21.8,3387,277.0,2,Yes,West Amber,8.69
BMW,2009,Electric,Automatic,12.5,3072,295.0,3,Yes,North David,11.82
Hyundai,2005,Petrol,Automatic,17.88,2141,227.0,4,No,Lake Raymond,7.7
Hyundai,2021,Diesel,Manual,15.39,3410,252.0,4,Yes,Gainesport,12.05
Honda,2006,CNG,Manual,15.05,1357,301.0,4,Yes,West Markburgh,4.9
Honda,2012,CNG,Manual,12.26,2297,221.0,3,No,Higginsville,5.13
Hyundai,2011,CNG,Automatic,15.89,2669,194.0,1,No,Lake Travismouth,13.5
Hyundai,2019,CNG,Automatic,17.3,1417,252.0,1,Yes,East Sharonside,13.42
Mahindra,2009,CNG,Automatic,18.74,2619,148.0,2,Yes,Port Bobbyhaven,10.29
BMW,2006,Petrol,Automatic,17.95,823,101.0,3,Yes,Lake Scott,4.44
Ford,2011,CNG,Manual,22.21,2342,152.0,4,No,Matthewfort,4.12
Honda,2012,CNG,Automatic,14.42,3215,274.0,3,Yes,New Melodyfort,13.31
Mahindra,2011,Diesel,Automatic,10.23,2819,60.0,2,Yes,Matthewsfurt,13.09
Mahindra,2011,CNG,Automatic,20.13,1798,223.0,1,Yes,West Russellbury,7.75
Ford,2018,Electric,Automatic,17.81,3182,165.0,1,No,East Brent,17.37
Mahindra,2022,Petrol,Automatic,17.73,2256,291.0,2,Yes,Andradehaven,9.84
BMW,2010,Petrol,Manual,15.15,802,105.0,3,No,Deniseville,3.57
Hyundai,2008,Petrol,Automatic,21.64,1807,,2,No,South Ryanchester,6.9
Kia,2014,Electric,Manual,16.32,2081,80.0,4,No,Daniellefurt,8.02
Ford,2022,CNG,Automatic,14.47,1062,236.0,4,No,South Brittany,8.35
Hyundai,2016,Petrol,Automatic,24.7,920,226.0,2,No,East Misty,13.0
Hyundai,2020,Electric,Automatic,20.77,2543,67.0,4,Yes,Jenniferton,4.17
Toyota,2011,Diesel,Automatic,17.84,820,271.0,4,Yes,West Rachel,2.67
Ford,2010,CNG,Manual,8.24,1704,222.0,1,No,Port Julieland,10.41
Mahindra,2009,Electric,Manual,17.06,939,,3,No,Hillbury,5.97
Kia,2007,CNG,Automatic,17.91,2615,292.0,1,Yes,Ambershire,17.69
Ford,2016,Diesel,Manual,23.85,2112,112.0,1,No,East Tony,11.77
Mahindra,2019,Electric,Manual,11.0,1005,292.0,3,Yes,Fishermouth,5.9
Hyundai,2014,CNG,Automatic,24.24,842,,1,Yes,Port Valerieport,12.85
Kia,2023,Electric,Manual,19.75,1828,65.0,4,No,Karentown,10.92
Mahindra,2020,Petrol,Manual,13.17,3054,,2,Yes,Lake Marc,10.53
BMW,2015,CNG,Automatic,21.69,3482,150.0,2,Yes,Lake Jessica,7.51
Mahindra,2012,Electric,Automatic,17.02,2662,255.0,3,Yes,Griffinmouth,9.68
Toyota,2007,Petrol,Manual,11.35,1144,63.0,2,No,Dianamouth,-0.41
Hyundai,2011,Diesel,Automatic,16.22,1965,180.0,2,Yes,Melissabury,13.27
Mahindra,2011,CNG,Automatic,19.02,3219,122.0,2,Yes,North Adamborough,-5.74
Honda,2018,CNG,Automatic,18.25,3394,151.0,2,Yes,East Elizabeth,6.23
Honda,2006,Diesel,Manual,20.57,2187,306.0,1,,Mariaview,1.62
Toyota,2014,Petrol,Automatic,22.39,1783,278.0,4,No,North Ashleyside,6.0
BMW,2023,Diesel,Automatic,13.61,1134,290.0,4,No,Sheilahaven,7.7
Hyundai,2013,CNG,Manual,17.92,2858,247.0,2,No,Port Mistyville,3.21
Ford,2020,Electric,Manual,15.56,2922,227.0,3,Yes,Dianahaven,-3.1
Toyota,2023,Petrol,Manual,13.0,2123,164.0,1,Yes,Williamton,8.83
BMW,2022,Petrol,Manual,17.79,1575,283.0,2,Yes,Lindafort,16.35
Ford,2013,Petrol,Manual,19.73,1685,174.0,2,Yes,Morrisonhaven,6.59
Honda,2020,Diesel,Automatic,19.96,2835,294.0,3,No,West Kerriville,11.84
Honda,2017,Diesel,Manual,16.42,1535,289.0,1,No,Taylorfort,14.02
Ford,2014,Electric,Automatic,13.97,3481,276.0,2,No,West Dennisside,0.4
Toyota,2018,Electric,Manual,15.42,1851,93.0,3,Yes,North Julie,6.17
Honda,2016,Petrol,Automatic,10.49,2286,,1,No,New Judithside,2.89
Hyundai,2023,Electric,Automatic,13.24,1195,273.0,1,No,Angelaburgh,4.77
Kia,2011,Diesel,Manual,13.59,1482,105.0,2,Yes,Lynchburgh,14.81
Mahindra,2019,Electric,Manual,21.38,2801,299.0,3,Yes,Joshuatown,8.89
Ford,2020,Diesel,Manual,21.38,3268,313.0,3,Yes,Keithport,11.16
Ford,2012,Electric,Manual,26.52,1163,287.0,2,No,South Ashleyview,7.82
Honda,2014,CNG,Manual,18.96,2654,280.0,2,Yes,North Carol,3.16
Toyota,2008,Diesel,Manual,16.06,2581,225.0,2,No,West Ian,10.71
Hyundai,2023,CNG,Automatic,18.05,892,132.0,3,No,Michaelstad,13.01
Toyota,2023,Diesel,Automatic,17.32,2398,284.0,1,Yes,Dianechester,9.27
BMW,2019,Electric,Automatic,15.47,1065,145.0,2,,Danielside,9.96
BMW,2018,CNG,Automatic,19.28,3053,,4,No,West Travisshire,3.06
Kia,2005,Electric,Automatic,18.77,2884,274.0,4,Yes,Donnaville,10.83
Honda,2020,Diesel,Manual,17.67,1834,223.0,2,No,Mortonstad,13.38
Honda,2014,CNG,Manual,16.82,1913,299.0,4,No,Lopezhaven,9.62
Honda,2023,Petrol,Automatic,20.53,1543,128.0,1,No,Lisastad,0.81
Kia,2007,Electric,Automatic,15.79,2866,196.0,1,Yes,Josephmouth,14.54
BMW,2009,Diesel,Manual,16.39,1173,211.0,4,No,Pittmanshire,4.22
Toyota,2013,CNG,Manual,19.9,2609,156.0,3,Yes,Lake Kristin,9.55
Kia,2022,Electric,Manual,22.05,893,217.0,2,Yes,Cordovaland,11.81
Kia,2015,CNG,Manual,21.68,831,245.0,3,No,Port Helenbury,12.32
Toyota,2020,Electric,Automatic,16.96,939,227.0,1,Yes,Port Justin,0.8
Honda,2006,Electric,Automatic,12.94,2393,303.0,4,No,Ginabury,8.47
Hyundai,2016,Electric,Manual,16.84,2042,178.0,2,Yes,Joshuaport,8.2
Toyota,2010,CNG,Manual,18.29,2364,255.0,4,Yes,South Laurastad,13.76
BMW,2015,CNG,Automatic,13.54,2382,124.0,4,No,South Christopherton,9.83
Ford,2012,Electric,Automatic,16.77,2731,221.0,3,Yes,South Monicaburgh,13.79
Ford,2016,Petrol,Automatic,22.83,857,144.0,3,No,Johnsonton,10.16
Mahindra,2006,Petrol,Manual,18.59,2098,118.0,4,No,Zamoraton,7.7
Mahindra,2013,Petrol,Automatic,15.84,2987,209.0,1,No,Baxtertown,8.78
Kia,2019,Diesel,Manual,18.12,1846,180.0,2,No,Hallchester,14.09
Ford,2006,Petrol,Manual,18.33,1177,314.0,4,No,East Jonathan,2.81
Hyundai,2005,CNG,Manual,16.51,1721,283.0,4,Yes,Jenniferburgh,11.62
Honda,2014,Petrol,Automatic,21.09,1172,114.0,4,No,North Lucasmouth,5.49
BMW,2006,CNG,Automatic,10.69,2387,195.0,4,No,West Kevinview,4.63
Mahindra,2016,Diesel,Manual,19.89,1577,249.0,3,No,Zacharyburgh,12.09
Hyundai,2012,CNG,Automatic,15.71,2165,312.0,3,No,Port Laura,4.47
BMW,2009,CNG,Manual,22.18,966,143.0,1,Yes,Karenborough,9.51
BMW,2005,CNG,Automatic,12.9,3370,236.0,2,Yes,Greenberg,6.04
Honda,2019,Petrol,Manual,21.75,2811,153.0,4,Yes,Heatherhaven,-1.43
Kia,2010,Electric,Manual,14.84,1383,94.0,1,Yes,Taylorview,9.91
Ford,2016,CNG,Automatic,19.29,3348,271.0,3,No,Port Olivia,8.51
Honda,2012,Petrol,Automatic,16.14,1798,185.0,2,No,South Kristen,0.36
Hyundai,2017,Petrol,Manual,22.51,1359,,1,No,Jeremystad,5.21
Kia,2023,Petrol,Automatic,17.24,1811,227.0,2,No,Port Jenniferfort,0.77
Hyundai,2005,Electric,Manual,15.11,1032,73.0,2,No,West Christopherberg,10.93
Kia,2015,Electric,Manual,23.6,1359,133.0,2,No,Loriview,13.55
Mahindra,2005,Electric,Manual,16.88,2031,111.0,3,No,Woodburgh,11.4
Hyundai,2012,Electric,Manual,20.09,2562,266.0,4,No,Spearsshire,11.96
Honda,2009,Diesel,Manual,21.76,2324,102.0,2,No,West Brentport,5.93
Kia,2021,Electric,Manual,14.48,1720,62.0,1,No,Georgestad,10.19
Kia,2012,Electric,Manual,19.69,2042,154.0,2,Yes,Josetown,7.96
BMW,2014,Electric,Manual,20.23,880,297.0,2,Yes,North Michael,8.74
BMW,2006,CNG,Automatic,11.81,3461,226.0,3,No,South Michaelmouth,11.83
Toyota,2013,CNG,Automatic,19.29,1502,78.0,1,No,Lake Catherine,12.7
Hyundai,2007,Electric,Manual,16.58,1340,266.0,2,Yes,Wareton,6.44
BMW,2022,Diesel,Manual,24.48,2649,289.0,3,No,Lake Kennethshire,2.37
Toyota,2011,CNG,Manual,21.46,2074,273.0,3,No,South Bethanyport,7.25
Mahindra,2019,Petrol,Automatic,19.76,3453,115.0,4,No,Lake Tiffany,7.12
Mahindra,2022,CNG,Manual,9.83,1421,191.0,4,No,South Michaelbury,9.14
BMW,2007,Petrol,Manual,19.78,2040,68.0,4,No,West Scottmouth,11.33
Hyundai,2018,CNG,Manual,14.96,3043,290.0,2,Yes,South Kevin,0.34
Kia,2006,Electric,Automatic,21.49,2120,212.0,2,No,New Matthewland,5.32
Ford,2018,CNG,Automatic,17.36,2891,249.0,2,Yes,Wilsonmouth,4.14
Hyundai,2015,Electric,Automatic,15.92,3240,75.0,3,No,Lake Russellton,13.0
Honda,2020,Electric,Manual,16.25,2266,262.0,2,No,Port Ambermouth,7.17
Mahindra,2012,CNG,Manual,16.52,1913,,3,No,Evansland,5.95
BMW,2011,Petrol,Automatic,12.61,3002,227.0,1,Yes,West Christine,10.15
BMW,2015,Petrol,Manual,13.14,2444,93.0,2,Yes,North Henrychester,5.63
Kia,2007,CNG,Automatic,16.66,858,288.0,1,No,East Susan,7.94
Honda,2021,Electric,Automatic,24.22,2957,60.0,4,Yes,Lake Chad,15.26
Kia,2018,Petrol,Manual,20.86,1278,,1,Yes,Danamouth,15.15
Honda,2010,Diesel,Manual,21.22,3465,273.0,1,Yes,Lindafurt,6.37
Ford,2012,Electric,Manual,,2722,313.0,3,No,Port Courtney,7.27
Mahindra,2009,CNG,Manual,19.12,2556,204.0,3,Yes,South Bethfurt,5.52
BMW,2012,Electric,Automatic,16.17,2598,106.0,3,Yes,New Aaron,0.3
BMW,2006,Diesel,Automatic,16.36,2417,237.0,3,Yes,Barronstad,12.14
Ford,2019,Diesel,Automatic,14.7,1583,272.0,4,No,Aguilarhaven,17.69
Toyota,2016,Petrol,Automatic,21.24,2200,304.0,1,Yes,Josephshire,6.23
Mahindra,2021,Diesel,Automatic,14.26,1855,312.0,4,Yes,North Michaelmouth,4.73
