Machine_ID,Machine_Type,Factory_Location,Operating_Hours_Per_Day,Energy_Consumption_kWh,Production_Output_Units,Defect_Rate_Percent,Maintenance_Level,Temperature_Celsius,Worker_Count,Downtime_Hours_Per_Month,Shift_Type,Last_Service_Date,Supervisor_Name,Efficiency_Score
MCH-3979,Robotic Arm,Ahmedabad,20,395.15,375,3.72,High,33.3,6,8.9,Morning,2022-12-03,Lauren,88.89
MCH-3980,Robotic Arm,Surat,14,860.93,703,7.23,Medium,25.9,14,4.2,Morning,2022-10-08,Zachary,87.23
MCH-3981,Packaging Unit,Pune,14,1838.12,57,1.03,High,40.4,16,7.5,Evening,2023-10-04,Brian,90.54
MCH-3982,CNC,Pune,12,430.35,237,4.54,Low,25.1,5,15.7,Evening,2023-04-14,Joshua,81.29
MCH-3983,,Vadodara,9,177.06,1934,8.13,Low,24.9,19,0.7,Night,2025-02-10,John,99.11
MCH-3984,Packaging Unit,Pune,8,564.41,825,7.43,Medium,21.4,3,1.9,Evening,2022-12-27,Luke,89.88
MCH-3985,Laser Cutter,Surat,10,771.85,1851,14.95,,37.3,19,29.5,Evening,2024-05-16,Robin,63.77
MCH-3986,CNC,Vadodara,7,286.98,127,10.61,High,23.1,24,7.8,Morning,2022-10-06,Bradley,73.97
MCH-3987,CNC,Rajkot,10,524.91,1198,10.08,High,28.3,18,17.0,Night,2024-08-15,Jessica,77.17
MCH-3988,Packaging Unit,Vadodara,11,238.43,1113,7.52,Medium,22.1,16,14.2,Morning,2024-01-28,Melody,83.95
MCH-3989,3D Printer,Vadodara,6,313.61,1081,4.2,Low,33.2,3,14.1,Night,2023-10-12,Julie,90.29
MCH-3990,3D Printer,Vadodara,16,375.39,1441,9.36,Low,27.3,19,16.7,Morning,2022-10-26,Charles,81.06
MCH-3991,Robotic Arm,Pune,8,,469,4.07,Medium,24.4,25,3.1,Night,2022-07-22,Jason,92.99
MCH-3992,Packaging Unit,Rajkot,6,176.13,1885,11.36,Medium,35.9,24,15.5,Evening,2022-01-06,James,81.89
MCH-3993,3D Printer,Rajkot,4,646.19,1651,11.56,High,30.9,23,5.9,Night,2024-06-12,Aaron,85.59
MCH-3994,3D Printer,Ahmedabad,11,804.93,979,11.87,High,36.2,20,3.6,Evening,2024-10-28,Nicholas,80.75
MCH-3995,3D Printer,Surat,15,862.9,366,1.99,High,34.4,19,1.7,Evening,2022-10-17,Frank,96.65
MCH-3996,CNC,Vadodara,16,1778.84,1212,13.26,Medium,37.8,3,15.6,Morning,2024-05-14,Andrea,70.12
MCH-3997,Robotic Arm,Surat,21,358.28,1246,6.49,High,35.1,20,0.9,Morning,2022-06-14,Kevin,96.26
MCH-3998,Laser Cutter,Rajkot,4,1111.91,353,3.13,High,45.8,16,6.2,Night,2023-04-19,Richard,90.75
MCH-3999,Packaging Unit,Surat,11,262.13,699,1.12,Medium,32.5,26,8.7,Morning,2024-12-26,,97.12
MCH-4000,Laser Cutter,Rajkot,13,753.21,557,2.06,High,28.1,29,2.8,Morning,2023-05-29,,97.49
MCH-4001,CNC,Rajkot,20,771.41,851,3.4,Medium,30.2,19,0.3,Night,2022-09-05,Tyler,98.98
MCH-4002,,Surat,9,963.77,1088,2.7,Medium,31.3,12,0.8,Morning,2024-12-19,Angela,101.73
MCH-4003,Robotic Arm,Rajkot,15,,464,13.04,Low,,21,5.2,Night,2022-02-06,Wendy,71.76
MCH-4004,Laser Cutter,Ahmedabad,16,560.25,1786,8.78,Medium,25.8,28,8.6,Evening,2025-01-11,Michael,90.5
MCH-4005,Laser Cutter,Surat,7,588.01,180,0.91,,37.2,24,3.0,Night,2024-11-16,Justin,96.74
MCH-4006,CNC,Surat,21,1167.88,211,2.75,Medium,,24,6.1,Evening,2023-10-30,Laura,90.32
MCH-4007,3D Printer,Rajkot,12,823.26,1312,8.38,Medium,35.3,24,2.2,Night,2023-03-11,Stephanie,91.46
MCH-4008,Laser Cutter,Surat,23,876.19,614,12.7,High,29.8,22,1.2,Morning,2024-02-02,Nichole,77.62
MCH-4009,Laser Cutter,Pune,10,606.5,347,7.28,High,31.7,20,13.7,Morning,2022-08-13,Breanna,77.88
MCH-4010,Laser Cutter,Vadodara,13,996.8,1471,2.9,Low,35.3,16,10.4,Morning,2023-03-17,Kyle,97.75
MCH-4011,CNC,Vadodara,5,1201.48,358,1.06,Medium,25.3,7,4.9,Morning,2022-03-18,John,95.72
MCH-4012,Packaging Unit,Vadodara,11,,703,6.47,High,35.2,18,15.3,Evening,2022-07-29,Mary,81.56
MCH-4013,3D Printer,Pune,11,121.7,235,14.84,Low,27.7,23,28.5,Evening,2024-02-26,Daniel,52.15
MCH-4014,Robotic Arm,Surat,22,1121.74,669,14.47,Low,30.3,4,30.0,Evening,2024-10-20,Melanie,54.03
MCH-4015,CNC,Surat,17,534.16,90,5.78,Low,21.7,14,25.4,Morning,2024-04-05,Michael,70.65
MCH-4016,CNC,Surat,13,883.24,651,11.02,High,24.6,20,30.7,Night,2025-02-18,,60.63
MCH-4017,Laser Cutter,Pune,22,412.09,365,7.92,High,20.6,2,20.7,Morning,2025-01-14,Tony,72.12
MCH-4018,3D Printer,Surat,10,764.43,621,9.18,Medium,31.0,20,14.6,Night,2025-04-08,Marvin,75.5
MCH-4019,Robotic Arm,Pune,15,167.14,1395,12.01,Low,21.4,6,5.6,Morning,2024-10-10,Melissa,83.45
MCH-4020,3D Printer,Pune,9,663.21,424,14.44,High,22.5,14,9.9,Morning,2023-04-27,Alexandria,66.78
MCH-4021,CNC,Rajkot,12,1426.2,1711,1.23,High,27.9,14,13.6,Evening,2022-12-08,Tyler,100.24
MCH-4022,CNC,Vadodara,16,401.24,1174,13.28,Low,23.4,13,6.3,Evening,2023-09-26,,78.24
MCH-4023,3D Printer,Rajkot,17,1242.26,436,11.34,Low,28.2,18,0.5,Evening,2024-03-24,Douglas,78.83
MCH-4024,CNC,Rajkot,5,215.71,350,1.08,Low,24.5,12,1.5,Night,2024-09-18,,99.4
MCH-4025,,Surat,11,504.39,1600,5.69,Medium,25.9,5,12.1,Evening,2024-05-12,Sonia,92.76
MCH-4026,Laser Cutter,Rajkot,13,717.39,1008,9.53,,26.7,15,3.2,Evening,2022-08-20,Willie,86.08
MCH-4027,3D Printer,Ahmedabad,4,,1423,6.7,Low,38.9,22,1.6,Evening,2023-12-18,Charles,95.99
MCH-4028,CNC,Vadodara,14,327.31,1864,13.81,High,38.3,14,8.8,Morning,2023-02-01,Angel,81.29
MCH-4029,,Surat,16,516.06,1610,4.39,Low,33.3,7,1.3,Evening,2024-10-31,Sandra,102.99
MCH-4030,CNC,Ahmedabad,9,,1925,6.69,High,29.7,12,15.5,Night,2022-04-21,David,91.29
MCH-4031,Robotic Arm,Rajkot,8,850.31,223,8.12,Medium,,24,17.2,Evening,2023-12-26,Diana,72.36
MCH-4032,Laser Cutter,Pune,11,1201.32,659,9.33,High,28.7,18,2.9,Night,2023-07-22,Lydia,83.09
MCH-4033,3D Printer,Surat,18,932.29,1890,12.61,Medium,29.4,20,45.3,Night,2022-11-29,Anthony,57.49
MCH-4034,3D Printer,Vadodara,10,729.68,1482,11.98,High,31.7,6,6.5,Night,2022-02-27,Ray,82.8
MCH-4035,3D Printer,Ahmedabad,23,732.8,713,10.36,Medium,32.2,6,0.9,Night,2023-09-21,James,83.54
MCH-4036,3D Printer,Surat,5,909.8,1648,12.88,Medium,28.8,15,0.3,Night,2025-03-16,Michael,86.46
MCH-4037,Robotic Arm,Vadodara,16,135.28,415,3.15,,18.2,20,14.1,Morning,2024-01-18,,87.1
MCH-4038,CNC,Pune,12,1039.68,1686,9.53,Low,30.7,25,0.9,Morning,2023-09-30,Jonathan,92.87
MCH-4039,3D Printer,Surat,18,255.44,558,1.66,Medium,35.4,25,3.4,Morning,2022-09-18,Elizabeth,98.59
MCH-4040,Packaging Unit,Vadodara,12,1568.71,823,10.14,Medium,29.2,2,9.0,Evening,2023-06-30,Tyler,78.04
MCH-4041,3D Printer,Pune,11,491.69,350,7.18,Medium,32.8,28,11.5,Evening,2024-11-30,Colleen,79.8
MCH-4042,Packaging Unit,Pune,22,294.89,485,3.88,Low,,7,15.9,Night,2024-03-13,Alyssa,84.73
MCH-4043,Packaging Unit,Rajkot,23,1064.29,1848,14.66,Low,29.4,4,6.4,Night,2023-07-23,Mary,80.08
MCH-4044,CNC,Pune,5,,1141,4.24,Medium,35.1,12,7.8,Night,2024-07-04,Jonathan,94.64
MCH-4045,,Rajkot,22,678.78,139,11.71,High,23.6,26,1.0,Night,2023-11-25,James,76.07
MCH-4046,Laser Cutter,Pune,19,1155.65,1405,3.41,Medium,33.7,7,11.5,Morning,2023-03-21,Thomas,95.19
MCH-4047,CNC,Pune,12,1159.25,807,5.49,Medium,25.0,24,1.2,Night,2023-11-19,Shannon,93.25
MCH-4048,Robotic Arm,Surat,8,279.04,405,7.0,High,15.5,25,9.3,Evening,2022-11-07,Kevin,82.47
MCH-4049,Packaging Unit,Vadodara,16,444.14,1191,5.91,High,21.2,3,1.9,Morning,2024-11-09,Joseph,96.14
MCH-4050,3D Printer,Surat,15,,1803,12.11,HIGH,26.5,8,5.6,Morning,2024-04-21,Benjamin,86.22
MCH-4051,Packaging Unit,Rajkot,14,546.36,1171,13.83,Medium,32.0,8,2.1,Morning,2022-10-02,Joseph,79.85
MCH-4052,Laser Cutter,Pune,9,563.92,1968,10.31,Medium,32.9,12,2.7,Night,2023-02-03,Christina,93.08
MCH-4053,,Vadodara,23,619.54,1611,3.3,Medium,,26,14.2,Night,2023-06-11,Charles,96.0
MCH-4054,3D Printer,Surat,17,1103.1,1972,6.57,Low,25.3,9,9.4,Night,2023-06-11,William,95.14
MCH-4055,,Rajkot,12,795.58,1242,13.86,,25.3,6,9.7,Evening,2024-06-02,Kathy,74.7
MCH-4056,Laser Cutter,Rajkot,23,,757,7.65,Medium,32.7,3,3.9,Evening,2022-12-14,Timothy,86.81
MCH-4057,Packaging Unit,Vadodara,13,1077.5,1123,5.59,Medium,34.9,10,5.3,morning,2024-02-22,Kayla,92.93
MCH-4058,3D Printer,Pune,19,,1354,2.41,Medium,28.8,2,5.4,Morning,2022-05-10,Michele,100.91
MCH-4059,CNC,Vadodara,17,351.15,1167,8.75,High,33.7,10,0.3,Morning,2024-03-31,Mary,91.51
MCH-4060,Packaging Unit,Vadodara,11,163.12,1526,11.13,Low,25.8,6,8.3,Night,2023-08-14,Carolyn,84.41
MCH-4061,CNC,Pune,23,664.02,1635,5.0,Low,37.4,28,5.7,Night,2023-01-19,Chris,98.69
MCH-4062,,Surat,18,597.39,721,9.08,Medium,33.5,9,5.1,Night,2022-03-30,Richard,83.42
MCH-4063,Robotic Arm,Vadodara,7,715.6,1253,7.16,High,37.2,19,25.2,Night,2023-12-10,Melissa,77.46
MCH-4064,Packaging Unit,Surat,16,378.58,1068,10.42,High,31.7,22,1.6,Night,2023-03-14,Kristi,86.4
MCH-4065,Packaging Unit,Ahmedabad,16,449.23,1371,12.73,Medium,22.4,13,10.8,Night,2023-03-26,Diane,77.76
MCH-4066,CNC,Surat,7,656.18,1394,8.87,High,26.5,7,7.0,Evening,2022-08-24,Adrian,88.04
MCH-4067,CNC,Surat,9,,734,6.89,Low,26.2,23,10.2,Morning,2023-11-14,Christopher,84.11
MCH-4068,CNC,Surat,13,526.75,1637,5.07,Medium,31.6,20,16.7,Morning,2024-02-14,Rachel,91.06
MCH-4069,CNC,Surat,20,755.43,278,6.94,Low,32.7,9,4.0,Night,2024-12-28,Corey,84.56
MCH-4070,Robotic Arm,Rajkot,15,221.55,544,8.21,High,34.8,8,3.6,Evening,2025-02-08,Amanda,85.28
MCH-4071,Laser Cutter,Ahmedabad,9,349.03,882,7.83,High,38.0,25,16.1,Night,2022-07-25,Brian,79.92
MCH-4072,Robotic Arm,Rajkot,19,,1569,7.9,High,23.3,4,12.3,Evening,2024-01-01,Paul,88.03
MCH-4073,,Ahmedabad,11,,1461,8.05,Medium,17.9,29,10.5,Morning,2025-03-17,Tony,87.36
MCH-4074,Robotic Arm,Vadodara,4,737.66,1475,12.58,Medium,28.9,16,1.7,Morning,2022-10-25,Jodi,84.89
MCH-4075,Robotic Arm,Surat,15,592.6,196,1.39,Low,31.0,10,2.8,morning,2022-04-02,Brian,96.05
MCH-4076,Robotic Arm,Rajkot,10,688.15,1646,5.23,High,,16,0.6,Evening,2023-04-19,Matthew,101.85
MCH-4077,Robotic Arm,Ahmedabad,22,1015.7,1800,6.42,High,29.2,9,0.7,Night,2022-06-09,Carrie,100.22
MCH-4078,Packaging Unit,Surat,9,645.78,1117,5.61,,25.6,2,6.9,Night,2022-08-14,Anita,92.34
MCH-4079,,Vadodara,14,645.02,430,11.62,High,18.4,23,2.7,Morning,2022-10-20,Megan,77.53
MCH-4080,3D Printer,Vadodara,20,1105.67,1829,2.42,,36.6,23,7.8,Night,2025-03-31,,103.36
MCH-4081,Packaging Unit,Rajkot,8,800.38,182,3.72,Low,21.4,7,11.2,Night,2023-12-14,Alexa,85.09
MCH-4082,,Vadodara,23,1596.78,1350,3.53,High,31.6,20,2.8,Morning,2024-05-22,John,99.95
MCH-4083,Packaging Unit,Vadodara,18,502.07,1315,9.05,Low,28.6,9,3.7,Night,2023-05-27,Brian,89.55
MCH-4084,3D Printer,Rajkot,19,684.95,626,4.64,Low,32.2,8,0.4,Night,2022-03-30,Savannah,94.68
MCH-4085,Packaging Unit,Surat,15,1399.01,1127,9.59,Low,46.7,2,14.4,Evening,2022-08-01,Jennifer,78.13
MCH-4086,Robotic Arm,Pune,12,511.24,1544,4.61,Medium,34.4,5,7.0,Morning,2023-05-06,Ryan,98.02
MCH-4087,Laser Cutter,Surat,22,184.66,85,7.45,High,30.1,28,3.7,Night,2024-07-08,Travis,82.95
MCH-4088,3D Printer,Vadodara,6,632.54,1489,7.19,Low,23.9,25,1.4,Morning,2022-10-21,Michael,96.14
MCH-4089,Robotic Arm,Vadodara,22,724.57,248,9.89,Low,37.5,10,4.5,Evening,2022-04-18,Deborah,78.1
MCH-4090,CNC,Pune,19,450.05,881,3.93,Medium,39.2,19,4.2,Night,2022-05-17,,95.9
MCH-4091,Packaging Unit,Ahmedabad,11,519.23,1419,13.57,Medium,20.2,16,13.3,Evening,2023-10-04,Adrienne,74.63
MCH-4092,Laser Cutter,Surat,11,1899.37,1262,12.93,Low,36.0,13,33.0,Night,2022-01-12,,58.84
MCH-4093,CNC,Surat,18,443.17,968,11.36,Low,16.1,24,8.8,Evening,2022-03-21,Angela,78.55
MCH-4094,CNC,Ahmedabad,23,734.86,1347,11.64,Medium,26.2,19,17.4,Night,2024-09-19,Andrea,74.72
MCH-4095,CNC,Rajkot,13,653.69,1667,8.3,Medium,18.7,21,1.7,Evening,2022-06-12,,95.17
MCH-4096,,Ahmedabad,4,441.65,1424,7.88,Medium,35.4,17,0.6,Night,2022-02-21,Matthew,95.06
MCH-4097,CNC,Surat,22,642.51,1438,1.98,Medium,16.5,6,9.2,Morning,2023-04-07,Christopher,100.67
MCH-4098,,Vadodara,15,729.94,1667,9.62,High,29.2,21,4.9,Morning,2022-01-31,Brenda,90.18
MCH-4099,CNC,Surat,13,,658,6.3,Medium,27.6,19,11.0,Evening,2022-03-27,Francisco,84.17
MCH-4100,Packaging Unit,Surat,4,677.02,1860,0.23,Medium,34.2,24,6.7,Evening,2023-07-23,Kristen,109.38
MCH-4101,Laser Cutter,Pune,6,536.08,372,0.79,Low,29.9,21,9.0,Evening,2023-10-09,Kenneth,94.45
MCH-4102,CNC,Vadodara,11,309.41,619,11.81,Medium,30.6,27,3.6,Night,2023-03-03,Zachary,78.58
MCH-4103,CNC,Surat,15,1302.55,195,0.54,Medium,22.9,27,4.3,Evening,2024-07-31,Jennifer,95.67
MCH-4104,Packaging Unit,Ahmedabad,18,527.17,1337,9.61,Medium,30.0,17,6.9,Night,2024-06-13,Daniel,86.34
MCH-4105,Packaging Unit,Surat,17,613.98,1573,5.53,Medium,24.7,2,0.7,Morning,2023-07-11,Sara,100.68
MCH-4106,Packaging Unit,Vadodara,7,818.44,1773,7.41,High,38.0,27,0.5,Morning,2023-08-19,Monique,98.44
MCH-4107,CNC,Pune,16,1096.0,501,10.16,High,34.6,11,2.7,Evening,2022-08-09,Justin,80.4
MCH-4108,Laser Cutter,Pune,20,938.75,813,2.77,High,38.8,12,5.5,Night,2023-04-06,Adam,96.04
MCH-4109,Packaging Unit,Ahmedabad,21,891.58,198,13.82,Medium,34.9,22,3.3,Morning,2022-04-02,Dennis,70.43
MCH-4110,Laser Cutter,Surat,17,,1854,2.85,Low,29.2,18,5.7,Night,2024-10-22,Emily,104.13
MCH-4111,Packaging Unit,Surat,23,,108,5.98,High,31.3,8,2.4,Evening,2023-09-21,David,86.56
MCH-4112,3D Printer,Surat,21,291.18,1251,3.27,Low,33.4,10,5.0,Night,2024-10-30,Tiffany,99.97
MCH-4113,Laser Cutter,Pune,6,250.34,1203,3.29,High,34.6,7,13.1,Evening,2022-09-05,Jody,93.92
MCH-4114,CNC,Ahmedabad,7,1511.03,445,0.1,High,24.9,24,1.9,Evening,2022-05-27,Richard,100.02
MCH-4115,Packaging Unit,Vadodara,17,752.39,1440,5.99,Low,28.9,29,2.6,Night,2023-06-06,Stanley,97.13
MCH-4116,3D Printer,Pune,23,703.46,826,12.65,Low,35.8,12,18.0,Night,2023-12-20,Jessica,67.98
MCH-4117,,Pune,7,166.16,1769,9.78,Low,32.1,2,0.6,Morning,2022-12-09,,94.52
MCH-4118,Robotic Arm,Pune,23,501.24,1919,5.41,Medium,37.1,29,15.2,Night,2023-02-17,Rachel,93.82
MCH-4119,3D Printer,Ahmedabad,7,1455.77,1219,2.05,Medium,14.7,11,22.6,Night,2024-10-18,Judy,88.16
MCH-4120,3D Printer,Vadodara,19,495.69,562,13.92,High,35.3,20,1.4,Evening,2024-01-20,William,75.16
MCH-4121,3D Printer,Vadodara,4,61.49,1154,1.17,Medium,36.7,20,3.3,Evening,2022-07-06,Sean,104.88
MCH-4122,,Pune,8,,1482,1.05,Medium,22.9,19,4.7,Morning,2023-08-08,Scott,106.28
MCH-4123,3D Printer,Rajkot,15,560.84,327,9.35,Low,28.2,23,1.5,Night,2023-12-23,Valerie,82.17
MCH-4124,Packaging Unit,Rajkot,4,814.25,725,2.53,High,32.3,28,3.8,morning,2024-02-17,Laura,97.16
MCH-4125,Robotic Arm,Ahmedabad,13,690.27,1459,1.24,Medium,33.8,19,10.3,Morning,2022-07-19,Ashley,101.48
MCH-4126,Packaging Unit,Vadodara,18,463.32,1158,1.57,Low,28.1,24,19.2,Morning,2023-02-08,Angela,92.41
MCH-4127,Robotic Arm,Rajkot,22,395.28,701,8.12,High,28.2,16,5.3,Night,2024-04-25,Vincent,85.33
MCH-4128,3D Printer,Rajkot,20,941.01,1489,6.16,Medium,29.3,8,10.8,Evening,2022-12-06,George,91.18
MCH-4129,Robotic Arm,Surat,8,739.96,1026,10.84,Low,17.2,28,25.1,Night,2024-12-12,,68.24
MCH-4130,CNC,Ahmedabad,14,277.15,201,12.99,Low,,8,1.9,Morning,2023-12-21,Timothy,73.97
MCH-4131,3D Printer,Rajkot,22,843.87,1150,8.75,High,26.3,18,7.3,Morning,2024-07-28,Christian,85.77
MCH-4132,3D Printer,Rajkot,8,847.04,1827,10.11,Medium,,25,6.5,Night,2024-10-07,Luis,89.24
MCH-4133,Packaging Unit,Surat,23,838.4,67,11.24,High,,5,3.0,Night,2024-09-01,Alexandra,74.78
MCH-4134,CNC,Vadodara,9,627.82,1163,0.1,Medium,26.7,21,26.9,Morning,2022-03-03,,89.76
MCH-4135,Laser Cutter,Rajkot,23,1208.05,1926,10.72,Low,20.6,5,24.2,Night,2024-04-08,Jason,75.94
MCH-4136,3D Printer,Ahmedabad,20,375.14,489,4.57,Medium,27.7,17,7.5,Morning,2022-10-20,Molly,89.15
MCH-4137,3D Printer,Rajkot,20,,1483,4.11,Low,44.9,10,32.9,Morning,2023-05-01,Nicolas,80.44
MCH-4138,CNC,Vadodara,19,414.78,245,13.44,High,40.4,11,7.5,Evening,2022-09-01,Keith,69.32
MCH-4139,,Vadodara,15,530.66,176,10.69,High,38.4,12,15.9,Night,2024-06-21,Tara,68.2
MCH-4140,Laser Cutter,Rajkot,4,259.13,1339,0.39,Medium,24.6,17,2.8,Night,2024-08-16,Patricia,108.05
MCH-4141,3D Printer,Vadodara,23,242.3,1941,8.95,Low,32.9,21,11.2,Morning,2023-02-15,Andrew,90.09
MCH-4142,Robotic Arm,Rajkot,17,444.88,779,13.47,High,34.7,22,5.4,Morning,2022-12-28,Michael,75.14
MCH-4143,Robotic Arm,Surat,13,776.7,1133,1.22,High,36.9,29,9.1,Evening,2024-10-15,,99.52
MCH-4144,Packaging Unit,Surat,6,1191.79,569,6.5,Medium,32.1,14,10.5,Morning,2024-02-19,Brenda,82.69
MCH-4145,Packaging Unit,Pune,18,469.52,1517,14.73,High,32.4,29,1.7,Morning,2022-05-11,Andrew,81.32
MCH-4146,CNC,Rajkot,9,687.27,1163,4.16,High,24.2,15,19.0,Morning,2022-09-03,Christopher,87.09
MCH-4147,Robotic Arm,Pune,12,598.08,1136,4.05,Medium,37.7,9,3.1,Evening,2024-10-06,Nancy,98.34
MCH-4148,Packaging Unit,Rajkot,23,729.41,1724,8.37,High,24.3,18,0.6,Night,2023-01-14,Whitney,96.16
MCH-4149,3D Printer,Rajkot,23,384.71,744,8.15,Low,29.7,11,1.2,Night,2023-06-21,,88.51
MCH-4150,Laser Cutter,Vadodara,11,252.08,1717,12.14,Medium,30.1,15,4.0,Morning,2022-03-02,Kristin,86.87
MCH-4151,3D Printer,Vadodara,20,638.11,743,13.47,Low,37.2,28,23.4,Evening,2024-01-29,Holly,61.96
MCH-4152,Laser Cutter,Surat,18,485.99,1341,2.57,Low,32.7,9,4.1,Evening,2022-08-03,Jeffrey,102.47
MCH-4153,Packaging Unit,Vadodara,18,672.15,882,2.54,Medium,24.0,8,27.9,Morning,2022-12-22,Katherine,81.78
MCH-4154,CNC,Vadodara,8,804.97,1403,11.89,,38.4,8,2.2,Morning,2023-03-14,Brett,85.22
MCH-4155,CNC,Ahmedabad,18,1171.7,1089,12.23,Low,31.0,26,6.6,Morning,2022-04-01,Luis,78.32
MCH-4156,Laser Cutter,Pune,22,1128.69,1064,3.17,Low,41.7,25,4.5,morning,2024-12-05,,97.76
MCH-4157,Packaging Unit,Surat,7,,84,11.95,High,37.9,10,5.0,Night,2024-09-19,Stephanie,71.02
MCH-4158,Laser Cutter,Surat,15,422.73,586,14.67,Medium,,21,3.7,Night,2022-04-14,Carrie,72.35
MCH-4159,3D Printer,Ahmedabad,18,1585.44,1510,6.55,High,29.3,22,17.7,Evening,2024-06-20,John,84.83
MCH-4160,CNC,Ahmedabad,17,640.99,1160,1.54,Low,36.6,8,0.2,Night,2025-01-30,Laura,105.53
MCH-4161,Packaging Unit,Rajkot,20,676.36,452,2.9,Medium,32.0,25,1.3,Morning,2023-11-21,Angela,96.09
MCH-4162,3D Printer,Pune,11,675.46,470,9.9,Low,26.3,27,22.2,Morning,2025-02-17,Ashley,67.61
MCH-4163,Laser Cutter,Pune,20,491.52,256,2.83,High,31.4,13,10.1,morning,2024-12-19,Brian,88.7
MCH-4164,CNC,Ahmedabad,7,523.35,446,4.31,High,32.1,13,5.2,Night,2024-03-06,Mark,90.71
MCH-4165,Packaging Unit,Rajkot,22,485.46,316,10.89,Low,47.6,2,5.2,Morning,2024-01-14,Cynthia,76.52
MCH-4166,3D Printer,Pune,14,214.99,875,10.91,Medium,37.8,11,3.6,morning,2024-10-15,Jackson,82.64
MCH-4167,Laser Cutter,Rajkot,5,577.52,289,3.8,Low,30.0,16,2.9,Morning,2023-04-07,Adam,91.95
MCH-4168,CNC,Surat,6,471.65,335,5.9,High,29.1,2,1.8,Morning,2024-02-27,,89.06
MCH-4169,Robotic Arm,Pune,12,520.66,590,0.5,Medium,24.0,13,3.6,Night,2023-10-31,Matthew,100.65
MCH-4170,3D Printer,Surat,5,726.74,1924,8.22,Low,38.8,18,41.6,Morning,2023-05-20,Bryan,69.44
MCH-4171,Robotic Arm,Surat,4,727.05,670,6.03,High,26.2,10,5.5,Evening,2022-02-23,Robert,88.63
MCH-4172,CNC,Vadodara,13,723.08,1405,6.64,Medium,23.4,20,2.8,Morning,2022-05-16,Robert,95.44
MCH-4173,CNC,Vadodara,22,840.44,1282,4.72,High,32.3,24,18.5,Evening,2024-02-17,Amber,87.09
MCH-4174,CNC,Rajkot,14,661.97,960,11.05,,27.5,21,4.1,Night,2022-05-29,Evan,82.08
MCH-4175,3D Printer,Surat,13,732.99,519,0.53,High,18.1,27,4.3,Morning,2022-06-12,,99.21
MCH-4176,CNC,Rajkot,9,864.28,1739,1.08,High,21.0,28,7.8,Evening,2022-06-06,Anita,105.64
MCH-4177,Packaging Unit,Pune,18,509.56,682,11.55,Medium,30.5,29,12.3,Morning,2025-03-01,Kelsey,73.25
MCH-4178,CNC,Surat,15,313.52,1388,5.86,Medium,30.6,7,25.4,Morning,2022-08-24,Mark,81.62
MCH-4179,Packaging Unit,Surat,9,241.12,743,10.43,Medium,35.2,23,12.0,Morning,2024-08-02,Fernando,76.59
MCH-4180,Robotic Arm,Pune,22,551.62,1277,5.96,High,26.8,25,14.1,Night,2024-07-27,Danielle,88.06
MCH-4181,Packaging Unit,Surat,21,561.11,779,6.46,Medium,27.1,23,1.0,Evening,2024-08-29,Julie,92.07
MCH-4182,Laser Cutter,Ahmedabad,6,461.81,143,7.84,Medium,29.6,26,11.3,Night,2024-02-09,Tyler,76.94
MCH-4183,CNC,Ahmedabad,6,812.11,661,14.06,Medium,29.4,15,0.6,Evening,2023-05-17,Ashley,75.81
MCH-4184,Laser Cutter,Vadodara,15,389.61,465,11.31,Medium,37.0,10,7.1,Night,2024-12-05,Brian,75.73
MCH-4185,Packaging Unit,Ahmedabad,17,344.23,1327,2.73,High,20.5,20,4.9,Morning,2025-02-09,Eric,101.68
MCH-4186,Laser Cutter,Rajkot,6,1139.99,361,7.17,Low,34.5,4,0.5,morning,2024-02-08,Kevin,86.69
MCH-4187,Laser Cutter,Rajkot,22,515.96,878,9.84,Low,25.4,28,4.6,Evening,2023-04-22,Erica,83.68
MCH-4188,3D Printer,Surat,23,609.91,52,8.1,Low,37.9,19,19.7,Night,2022-09-22,Tara,69.57
MCH-4189,3D Printer,Pune,9,,1248,5.04,Low,,23,5.9,Evening,2023-05-24,Kimberly,95.7
MCH-4190,Packaging Unit,Ahmedabad,4,754.18,415,4.57,Low,42.7,16,1.8,Evening,2022-12-11,Daniel,91.98
MCH-4191,Packaging Unit,Pune,6,769.8,1659,2.7,High,18.4,7,14.8,Night,2023-07-20,George,96.97
MCH-4192,CNC,Vadodara,16,537.77,1111,1.55,Medium,34.4,15,14.4,Evening,2024-04-06,Michael,95.31
MCH-4193,Robotic Arm,Ahmedabad,6,271.71,971,9.22,High,36.0,6,24.4,Evening,2025-02-09,Jacob,72.18
MCH-4194,Packaging Unit,Ahmedabad,12,983.36,1358,4.78,Medium,21.0,8,1.9,Night,2024-12-23,Toni,99.02
MCH-4195,Laser Cutter,Pune,13,571.95,1862,12.36,Medium,30.4,13,7.3,Night,2022-05-31,Sheila,84.87
MCH-4196,Packaging Unit,Ahmedabad,16,911.68,1498,11.24,Low,27.6,3,5.1,Night,2022-12-10,Pamela,85.13
MCH-4197,CNC,Rajkot,12,684.89,1252,3.71,High,31.4,26,4.5,Night,2024-06-26,Jason,98.88
MCH-4198,Laser Cutter,Vadodara,10,763.53,112,6.62,Low,23.4,19,7.2,Morning,2023-06-05,Victoria,81.56
MCH-4199,Laser Cutter,Pune,14,319.1,1213,5.69,Medium,45.7,11,26.2,Night,2022-08-18,,79.93
